kanazawa-0000000011111001000000,4969, 608.9949748743719
kanazawa-0000000011111010000000,4327, 586.7193108399139
kanazawa-0000000011111100000000,5016, 608.7419239052405
kanazawa-0000000101100000000111,5016, 690.8358744394619
kanazawa-0000000101100000001011,5016, 689.3847533632287
kanazawa-0000000101100000001101,5016, 717.7112107623318
kanazawa-0000000101100000001110,5016, 700.3085201793722
kanazawa-0000000101100000010011,3936, 651.67533632287
kanazawa-0000000101100000010101,3936, 680.0017937219731
kanazawa-0000000101100000010110,3936, 662.5991031390134
kanazawa-0000000101100000011001,3936, 678.55067264574
kanazawa-0000000101100000011010,3936, 661.1479820627802
kanazawa-0000000101100000011100,3936, 689.4744394618834
kanazawa-0000000101100000100011,5016, 689.2466367713005
kanazawa-0000000101100000100101,5016, 717.5730941704036
kanazawa-0000000101100000100110,5016, 700.170403587444
kanazawa-0000000101100000101001,5016, 716.1219730941704
kanazawa-0000000101100000101010,5016, 698.7192825112107
kanazawa-0000000101100000101100,5016, 727.045739910314
kanazawa-0000000101100000110001,3936, 678.4107623318386
kanazawa-0000000101100000110010,3936, 661.0080717488789
kanazawa-0000000101100000110100,3936, 689.334529147982
kanazawa-0000000101100000111000,3936, 687.8834080717489
kanazawa-0000000101100001000011,4969, 691.1677130044843
kanazawa-0000000101100001000101,4969, 719.4941704035874
kanazawa-0000000101100001000110,4969, 702.0914798206278
kanazawa-0000000101100001001001,4969, 718.0430493273543
kanazawa-0000000101100001001010,4969, 700.6403587443946
kanazawa-0000000101100001001100,4969, 728.9668161434978
kanazawa-0000000101100001010001,3936, 680.3336322869956
kanazawa-0000000101100001010010,3936, 662.9309417040358
kanazawa-0000000101100001010100,3936, 691.257399103139
kanazawa-0000000101100001011000,3936, 689.8062780269058
kanazawa-0000000101100001100001,4969, 717.9031390134529
kanazawa-0000000101100001100010,4969, 700.5004484304933
kanazawa-0000000101100001100100,4969, 728.8269058295964
kanazawa-0000000101100001101000,4969, 727.3757847533632
kanazawa-0000000101100001110000,3936, 689.6645739910314
kanazawa-0000000101100010000011,4327, 668.7982062780269
kanazawa-0000000101100010000101,4327, 697.12466367713
kanazawa-0000000101100010000110,4327, 679.7219730941704
kanazawa-0000000101100010001001,4327, 695.6735426008969
kanazawa-0000000101100010001010,4327, 678.2708520179373
kanazawa-0000000101100010001100,4327, 706.5973094170404
kanazawa-0000000101100010010001,3936, 657.9264573991031
kanazawa-0000000101100010010010,3936, 640.5237668161435
kanazawa-0000000101100010010100,3936, 668.8502242152466
kanazawa-0000000101100010011000,3936, 667.3991031390135
kanazawa-0000000101100010100001,4327, 695.5336322869955
kanazawa-0000000101100010100010,4327, 678.1309417040359
kanazawa-0000000101100010100100,4327, 706.457399103139
kanazawa-0000000101100010101000,4327, 705.0062780269059
kanazawa-0000000101100010110000,3936, 667.2556053811659
kanazawa-0000000101100011000001,4279, 697.485201793722
kanazawa-0000000101100011000010,4279, 680.0825112107623
kanazawa-0000000101100011000100,4279, 708.4089686098655
kanazawa-0000000101100011001000,4279, 706.9578475336323
kanazawa-0000000101100011010000,3936, 669.2089686098655
kanazawa-0000000101100011100000,4279, 706.8161434977578
kanazawa-0000000101100100000011,5016, 690.9381165919283
kanazawa-0000000101100100000101,5016, 719.2645739910314
kanazawa-0000000101100100000110,5016, 701.8618834080718
kanazawa-0000000101100100001001,5016, 717.8098654708521
kanazawa-0000000101100100001010,5016, 700.4071748878923
kanazawa-0000000101100100001100,5016, 728.7336322869955
kanazawa-0000000101100100010001,3936, 680.1040358744394
kanazawa-0000000101100100010010,3936, 662.7013452914798
kanazawa-0000000101100100010100,3936, 691.0278026905829
kanazawa-0000000101100100011000,3936, 689.5730941704036
kanazawa-0000000101100100100001,5016, 717.6735426008969
kanazawa-0000000101100100100010,5016, 700.2708520179373
kanazawa-0000000101100100100100,5016, 728.5973094170404
kanazawa-0000000101100100101000,5016, 727.142600896861
kanazawa-0000000101100100110000,3936, 689.4349775784754
kanazawa-0000000101100101000001,4969, 719.5964125560538
kanazawa-0000000101100101000010,4969, 702.1937219730942
kanazawa-0000000101100101000100,4969, 730.5201793721973
kanazawa-0000000101100101001000,4969, 729.0654708520179
kanazawa-0000000101100101010000,3936, 691.3596412556054
kanazawa-0000000101100101100000,4969, 728.9273542600897
kanazawa-0000000101100110000001,4327, 697.295067264574
kanazawa-0000000101100110000010,4327, 679.8923766816143
kanazawa-0000000101100110000100,4327, 708.2188340807174
kanazawa-0000000101100110001000,4327, 706.7641255605381
kanazawa-0000000101100110010000,3936, 669.0206278026906
kanazawa-0000000101100110100000,4327, 706.6278026905829
kanazawa-0000000101100111000000,4279, 708.5793721973095
kanazawa-0000000101101000000011,5016, 667.9633949398888
kanazawa-0000000101101000000101,5016, 696.3000179436569
kanazawa-0000000101101000000110,5016, 678.8910820025121
kanazawa-0000000101101000001001,5016, 694.848376099049
kanazawa-0000000101101000001010,5016, 677.4394401579042
kanazawa-0000000101101000001100,5016, 705.7760631616724
kanazawa-0000000101101000010001,3936, 657.1254261618518
kanazawa-0000000101101000010010,3936, 639.716490220707
kanazawa-0000000101101000010100,3936, 668.0531132244752
kanazawa-0000000101101000011000,3936, 666.6014713798672
kanazawa-0000000101101000100001,5016, 694.6976493809439
kanazawa-0000000101101000100010,5016, 677.288713439799
kanazawa-0000000101101000100100,5016, 705.6253364435672
kanazawa-0000000101101000101000,5016, 704.1736945989593
kanazawa-0000000101101000110000,3936, 666.4489502960704
kanazawa-0000000101101001000001,4969, 696.6319755966266
kanazawa-0000000101101001000010,4969, 679.2230396554818
kanazawa-0000000101101001000100,4969, 707.55966265925
kanazawa-0000000101101001001000,4969, 706.108020814642
kanazawa-0000000101101001010000,3936, 668.3850708774448
kanazawa-0000000101101001100000,4969, 705.9554997308452
kanazawa-0000000101101010000001,4327, 673.8166158263055
kanazawa-0000000101101010000010,4327, 656.4076798851606
kanazawa-0000000101101010000100,4327, 684.7443028889288
kanazawa-0000000101101010001000,4327, 683.2926610443209
kanazawa-0000000101101010010000,3936, 645.5320294275973
kanazawa-0000000101101010100000,4327, 683.1437286919074
kanazawa-0000000101101011000000,4279, 685.104970392966
kanazawa-0000000101101100000001,5016, 696.378970034093
kanazawa-0000000101101100000010,5016, 678.9700340929481
kanazawa-0000000101101100000100,5016, 707.3066570967163
kanazawa-0000000101101100001000,5016, 705.8514265207249
kanazawa-0000000101101100010000,3936, 668.1320653149112
kanazawa-0000000101101100100000,5016, 705.7042885340032
kanazawa-0000000101101101000000,4969, 707.638614749686
kanazawa-0000000101101110000000,4327, 684.8196662479813
kanazawa-0000000101110000000011,5016, 671.167922497309
kanazawa-0000000101110000000101,5016, 699.4994617868676
kanazawa-0000000101110000000110,5016, 682.091855041263
kanazawa-0000000101110000001001,5016, 698.0480803731612
kanazawa-0000000101110000001010,5016, 680.6404736275565
kanazawa-0000000101110000001100,5016, 708.9720129171152
kanazawa-0000000101110000010001,3903, 660.3318980983136
kanazawa-0000000101110000010010,3903, 642.924291352709
kanazawa-0000000101110000010100,3903, 671.2558306422677
kanazawa-0000000101110000011000,3903, 669.8044492285612
kanazawa-0000000101110000100001,5016, 697.9099390025117
kanazawa-0000000101110000100010,5016, 680.502332256907
kanazawa-0000000101110000100100,5016, 708.8338715464657
kanazawa-0000000101110000101000,5016, 707.3824901327592
kanazawa-0000000101110000110000,3903, 669.6645138141371
kanazawa-0000000101110001000001,4969, 699.8313598851812
kanazawa-0000000101110001000010,4969, 682.4237531395767
kanazawa-0000000101110001000100,4969, 710.7552924291352
kanazawa-0000000101110001001000,4969, 709.3039110154288
kanazawa-0000000101110001010000,3856, 671.5877287405813
kanazawa-0000000101110001100000,4969, 709.1639756010046
kanazawa-0000000101110010000001,4327, 677.4578399712952
kanazawa-0000000101110010000010,4327, 660.0502332256907
kanazawa-0000000101110010000100,4327, 688.3817725152494
kanazawa-0000000101110010001000,4327, 686.9303911015429
kanazawa-0000000101110010010000,3217, 649.1765339074274
kanazawa-0000000101110010100000,4327, 686.7904556871188
kanazawa-0000000101110011000000,4279, 688.7423753139576
kanazawa-0000000101110100000001,5016, 699.6017222820237
kanazawa-0000000101110100000010,5016, 682.1941155364191
kanazawa-0000000101110100000100,5016, 710.5256548259778
kanazawa-0000000101110100001000,5016, 709.0706853247219
kanazawa-0000000101110100010000,3903, 671.3580911374238
kanazawa-0000000101110100100000,5016, 708.9343379978471
kanazawa-0000000101110101000000,4969, 710.8575529242913
kanazawa-0000000101110110000000,4327, 688.5522066738429
kanazawa-0000000101111000000001,5016, 676.6259870782484
kanazawa-0000000101111000000010,5016, 659.2121320890166
kanazawa-0000000101111000000100,5016, 687.55384063173
kanazawa-0000000101111000001000,5016, 686.1019382627422
kanazawa-0000000101111000010000,3903, 648.3722182340273
kanazawa-0000000101111000100000,5016, 685.951184493898
kanazawa-0000000101111001000000,4969, 687.8858578607322
kanazawa-0000000101111010000000,4327, 665.0664034458005
kanazawa-0000000101111100000000,5016, 687.6328068916008
kanazawa-0000000110100000000111,5016, 627.0116591928252
kanazawa-0000000110100000001011,5016, 625.5605381165919
kanazawa-0000000110100000001101,5016, 640.9721973094171
kanazawa-0000000110100000001110,5016, 638.9829596412557
kanazawa-0000000110100000010011,3936, 587.8511210762332
kanazawa-0000000110100000010101,3936, 603.2627802690583
kanazawa-0000000110100000010110,3936, 601.2735426008969
kanazawa-0000000110100000011001,3936, 601.8116591928251
kanazawa-0000000110100000011010,3936, 599.8224215246637
kanazawa-0000000110100000011100,3936, 615.2340807174888
kanazawa-0000000110100000100011,5016, 625.4224215246637
kanazawa-0000000110100000100101,5016, 640.8340807174887
kanazawa-0000000110100000100110,5016, 638.8448430493273
kanazawa-0000000110100000101001,5016, 639.3829596412556
kanazawa-0000000110100000101010,5016, 637.3937219730942
kanazawa-0000000110100000101100,5016, 652.8053811659192
kanazawa-0000000110100000110001,3936, 601.6717488789237
kanazawa-0000000110100000110010,3936, 599.6825112107623
kanazawa-0000000110100000110100,3936, 615.0941704035874
kanazawa-0000000110100000111000,3936, 613.6430493273542
kanazawa-0000000110100001000011,4969, 627.3434977578476
kanazawa-0000000110100001000101,4969, 642.7551569506727
kanazawa-0000000110100001000110,4969, 640.7659192825112
kanazawa-0000000110100001001001,4969, 641.3040358744395
kanazawa-0000000110100001001010,4969, 639.314798206278
kanazawa-0000000110100001001100,4969, 654.7264573991031
kanazawa-0000000110100001010001,3936, 603.5946188340807
kanazawa-0000000110100001010010,3936, 601.6053811659193
kanazawa-0000000110100001010100,3936, 617.0170403587443
kanazawa-0000000110100001011000,3936, 615.5659192825112
kanazawa-0000000110100001100001,4969, 641.1641255605381
kanazawa-0000000110100001100010,4969, 639.1748878923767
kanazawa-0000000110100001100100,4969, 654.5865470852018
kanazawa-0000000110100001101000,4969, 653.1354260089686
kanazawa-0000000110100001110000,3936, 615.4242152466368
kanazawa-0000000110100010000011,4327, 604.9739910313901
kanazawa-0000000110100010000101,4327, 620.3856502242153
kanazawa-0000000110100010000110,4327, 618.3964125560539
kanazawa-0000000110100010001001,4327, 618.9345291479821
kanazawa-0000000110100010001010,4327, 616.9452914798206
kanazawa-0000000110100010001100,4327, 632.3569506726458
kanazawa-0000000110100010010001,3936, 581.1874439461883
kanazawa-0000000110100010010010,3936, 579.1982062780269
kanazawa-0000000110100010010100,3936, 594.609865470852
kanazawa-0000000110100010011000,3936, 593.1587443946188
kanazawa-0000000110100010100001,4327, 618.7946188340807
kanazawa-0000000110100010100010,4327, 616.8053811659192
kanazawa-0000000110100010100100,4327, 632.2170403587444
kanazawa-0000000110100010101000,4327, 630.7659192825112
kanazawa-0000000110100010110000,3936, 593.0152466367713
kanazawa-0000000110100011000001,4279, 620.7461883408072
kanazawa-0000000110100011000010,4279, 618.7569506726458
kanazawa-0000000110100011000100,4279, 634.1686098654709
kanazawa-0000000110100011001000,4279, 632.7174887892377
kanazawa-0000000110100011010000,3936, 594.9686098654709
kanazawa-0000000110100011100000,4279, 632.5757847533632
kanazawa-0000000110100100000011,5016, 627.1139013452914
kanazawa-0000000110100100000101,5016, 642.5255605381166
kanazawa-0000000110100100000110,5016, 640.5363228699551
kanazawa-0000000110100100001001,5016, 641.0708520179372
kanazawa-0000000110100100001010,5016, 639.0816143497758
kanazawa-0000000110100100001100,5016, 654.493273542601
kanazawa-0000000110100100010001,3936, 603.3650224215247
kanazawa-0000000110100100010010,3936, 601.3757847533632
kanazawa-0000000110100100010100,3936, 616.7874439461883
kanazawa-0000000110100100011000,3936, 615.332735426009
kanazawa-0000000110100100100001,5016, 640.9345291479821
kanazawa-0000000110100100100010,5016, 638.9452914798206
kanazawa-0000000110100100100100,5016, 654.3569506726458
kanazawa-0000000110100100101000,5016, 652.9022421524663
kanazawa-0000000110100100110000,3936, 615.1946188340808
kanazawa-0000000110100101000001,4969, 642.857399103139
kanazawa-0000000110100101000010,4969, 640.8681614349775
kanazawa-0000000110100101000100,4969, 656.2798206278027
kanazawa-0000000110100101001000,4969, 654.8251121076233
kanazawa-0000000110100101010000,3936, 617.1192825112107
kanazawa-0000000110100101100000,4969, 654.6869955156951
kanazawa-0000000110100110000001,4327, 620.5560538116592
kanazawa-0000000110100110000010,4327, 618.5668161434977
kanazawa-0000000110100110000100,4327, 633.9784753363228
kanazawa-0000000110100110001000,4327, 632.5237668161435
kanazawa-0000000110100110010000,3936, 594.780269058296
kanazawa-0000000110100110100000,4327, 632.3874439461883
kanazawa-0000000110100111000000,4279, 634.3390134529147
kanazawa-0000000110101000000011,5016, 604.1162748968239
kanazawa-0000000110101000000101,5016, 619.5334649201508
kanazawa-0000000110101000000110,5016, 617.5435133680244
kanazawa-0000000110101000001001,5016, 618.0818230755428
kanazawa-0000000110101000001010,5016, 616.0918715234164
kanazawa-0000000110101000001100,5016, 631.5090615467433
kanazawa-0000000110101000010001,3936, 580.3588731383456
kanazawa-0000000110101000010010,3936, 578.3689215862192
kanazawa-0000000110101000010100,3936, 593.786111609546
kanazawa-0000000110101000011000,3936, 592.3344697649381
kanazawa-0000000110101000100001,5016, 617.9310963574377
kanazawa-0000000110101000100010,5016, 615.9411448053113
kanazawa-0000000110101000100100,5016, 631.358334828638
kanazawa-0000000110101000101000,5016, 629.9066929840302
kanazawa-0000000110101000110000,3936, 592.1819486811412
kanazawa-0000000110101001000001,4969, 619.8654225731204
kanazawa-0000000110101001000010,4969, 617.875471020994
kanazawa-0000000110101001000100,4969, 633.2926610443209
kanazawa-0000000110101001001000,4969, 631.841019199713
kanazawa-0000000110101001010000,3936, 594.1180692625157
kanazawa-0000000110101001100000,4969, 631.688498115916
kanazawa-0000000110101010000001,4327, 597.0500628027992
kanazawa-0000000110101010000010,4327, 595.0601112506729
kanazawa-0000000110101010000100,4327, 610.4773012739996
kanazawa-0000000110101010001000,4327, 609.0256594293917
kanazawa-0000000110101010010000,3936, 571.2650278126682
kanazawa-0000000110101010100000,4327, 608.8767270769783
kanazawa-0000000110101011000000,4279, 610.837968778037
kanazawa-0000000110101100000001,5016, 619.6124170105868
kanazawa-0000000110101100000010,5016, 617.6224654584604
kanazawa-0000000110101100000100,5016, 633.0396554817872
kanazawa-0000000110101100001000,5016, 631.5844249057958
kanazawa-0000000110101100010000,3936, 593.8650636999821
kanazawa-0000000110101100100000,5016, 631.4372869190742
kanazawa-0000000110101101000000,4969, 633.3716131347569
kanazawa-0000000110101110000000,4327, 610.5526646330522
kanazawa-0000000110110000000011,5016, 607.3322569070685
kanazawa-0000000110110000000101,5016, 622.7466810190168
kanazawa-0000000110110000000110,5016, 620.7552924291352
kanazawa-0000000110110000001001,5016, 621.2952996053103
kanazawa-0000000110110000001010,5016, 619.3039110154288
kanazawa-0000000110110000001100,5016, 634.7183351273771
kanazawa-0000000110110000010001,3903, 583.5791173304629
kanazawa-0000000110110000010010,3903, 581.5877287405813
kanazawa-0000000110110000010100,3903, 597.0021528525295
kanazawa-0000000110110000011000,3903, 595.5507714388231
kanazawa-0000000110110000100001,5016, 621.1571582346609
kanazawa-0000000110110000100010,5016, 619.1657696447793
kanazawa-0000000110110000100100,5016, 634.5801937567277
kanazawa-0000000110110000101000,5016, 633.1288123430212
kanazawa-0000000110110000110000,3903, 595.410836024399
kanazawa-0000000110110001000001,4969, 623.0785791173305
kanazawa-0000000110110001000010,4969, 621.0871905274489
kanazawa-0000000110110001000100,4969, 636.5016146393972
kanazawa-0000000110110001001000,4969, 635.0502332256907
kanazawa-0000000110110001010000,3856, 597.3340509508432
kanazawa-0000000110110001100000,4969, 634.9102978112666
kanazawa-0000000110110010000001,4327, 600.7050592034445
kanazawa-0000000110110010000010,4327, 598.713670613563
kanazawa-0000000110110010000100,4327, 614.1280947255113
kanazawa-0000000110110010001000,4327, 612.6767133118049
kanazawa-0000000110110010010000,3217, 574.9228561176893
kanazawa-0000000110110010100000,4327, 612.5367778973807
kanazawa-0000000110110011000000,4279, 614.4886975242196
kanazawa-0000000110110100000001,5016, 622.8489415141729
kanazawa-0000000110110100000010,5016, 620.8575529242913
kanazawa-0000000110110100000100,5016, 636.2719770362397
kanazawa-0000000110110100001000,5016, 634.8170075349839
kanazawa-0000000110110100010000,3903, 597.1044133476856
kanazawa-0000000110110100100000,5016, 634.6806602081091
kanazawa-0000000110110101000000,4969, 636.6038751345533
kanazawa-0000000110110110000000,4327, 614.2985288841048
kanazawa-0000000110111000000001,5016, 599.8456568557071
kanazawa-0000000110111000000010,5016, 597.8535534816942
kanazawa-0000000110111000000100,5016, 613.2735104091888
kanazawa-0000000110111000001000,5016, 611.821608040201
kanazawa-0000000110111000010000,3903, 574.091888011486
kanazawa-0000000110111000100000,5016, 611.6708542713568
kanazawa-0000000110111001000000,4969, 613.605527638191
kanazawa-0000000110111010000000,4327, 590.7860732232591
kanazawa-0000000110111100000000,5016, 613.3524766690596
kanazawa-0000000111000000000111,5016, 637.3973094170403
kanazawa-0000000111000000001011,5016, 635.7434977578475
kanazawa-0000000111000000001101,5016, 651.1551569506727
kanazawa-0000000111000000001110,5016, 649.1659192825113
kanazawa-0000000111000000010011,3936, 598.2367713004485
kanazawa-0000000111000000010101,3936, 613.6484304932735
kanazawa-0000000111000000010110,3936, 611.6591928251121
kanazawa-0000000111000000011001,3936, 611.9946188340807
kanazawa-0000000111000000011010,3936, 610.0053811659193
kanazawa-0000000111000000011100,3936, 625.4170403587444
kanazawa-0000000111000000100011,5016, 635.8080717488789
kanazawa-0000000111000000100101,5016, 651.219730941704
kanazawa-0000000111000000100110,5016, 649.2304932735426
kanazawa-0000000111000000101001,5016, 649.5659192825112
kanazawa-0000000111000000101010,5016, 647.5766816143498
kanazawa-0000000111000000101100,5016, 662.9883408071748
kanazawa-0000000111000000110001,3936, 612.057399103139
kanazawa-0000000111000000110010,3936, 610.0681614349776
kanazawa-0000000111000000110100,3936, 625.4798206278027
kanazawa-0000000111000000111000,3936, 623.8260089686098
kanazawa-0000000111000001000011,4969, 637.7291479820627
kanazawa-0000000111000001000101,4969, 653.1408071748879
kanazawa-0000000111000001000110,4969, 651.1515695067264
kanazawa-0000000111000001001001,4969, 651.4869955156951
kanazawa-0000000111000001001010,4969, 649.4977578475336
